source_exercise_stable_code,alternative_exercise_stable_code,source_representative_exercise_id,alternative_representative_exercise_id,reason_code,goal_preservation_code,difficulty_delta,source_primary_body_area_codes,source_secondary_body_area_codes,alternative_primary_body_area_codes,alternative_secondary_body_area_codes,allowed_equipment_codes,allowed_location_codes,rule_version,alternative_set_version_code,review_status_code,production_eligible,direction_code,pain_score_min,pain_score_max,service_action_code,alternative_strategy_code,source_metadata,source_relation_key
barbell_pullover_isolation_barbell,bodyweight_crunch_core_brace_bodyweight,REX-000006,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,-1,"[""UPPER_BACK""]","[""CHEST"",""ELBOW""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""ELBOW"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""BACK""}",mapping:ELBOW:NRS_4_6:REX-000006:REX-000009:DISCOMFORT
barbell_pullover_isolation_barbell,bodyweight_crunch_core_brace_bodyweight,REX-000006,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,-1,"[""UPPER_BACK""]","[""CHEST"",""ELBOW""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""UPPER_BACK"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""BACK""}",mapping:UPPER_BACK:NRS_4_6:REX-000006:REX-000009:DISCOMFORT
barbell_pullover_isolation_barbell,one_arm_wall_lats_isolation_bodyweight,REX-000006,REX-000046,DISCOMFORT,SAME_GOAL,-1,"[""UPPER_BACK""]","[""CHEST"",""ELBOW""]","[""UPPER_BACK""]","[""SHOULDER"",""ELBOW""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""BACK"", ""body_area_code"": ""CHEST"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""BACK""}",mapping:CHEST:NRS_1_3:REX-000006:REX-000046:DISCOMFORT
barbell_pullover_isolation_barbell,one_arm_wall_lats_isolation_bodyweight,REX-000006,REX-000046,DISCOMFORT,SAME_GOAL,-1,"[""UPPER_BACK""]","[""CHEST"",""ELBOW""]","[""UPPER_BACK""]","[""SHOULDER"",""ELBOW""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""BACK"", ""body_area_code"": ""ELBOW"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""BACK""}",mapping:ELBOW:NRS_1_3:REX-000006:REX-000046:DISCOMFORT
barbell_pullover_isolation_barbell,one_arm_wall_lats_isolation_bodyweight,REX-000006,REX-000046,DISCOMFORT,SAME_GOAL,-1,"[""UPPER_BACK""]","[""CHEST"",""ELBOW""]","[""UPPER_BACK""]","[""SHOULDER"",""ELBOW""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""BACK"", ""body_area_code"": ""UPPER_BACK"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""BACK""}",mapping:UPPER_BACK:NRS_1_3:REX-000006:REX-000046:DISCOMFORT
barbell_pullover_isolation_barbell,one_arm_wall_lats_isolation_bodyweight,REX-000006,REX-000046,LOCATION,ISOLATION_LAT_PULL,-1,"[""UPPER_BACK""]","[""CHEST"",""ELBOW""]","[""UPPER_BACK""]","[""SHOULDER"",""ELBOW""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,,,,,"{""legacy_relationship_type"": ""CONSTRAINT"", ""selection_basis"": ""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"", ""source_path"": ""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv""}",NEX-000002:NEX-000113:CONSTRAINT
barbell_straight_leg_deadlift_hip_dominant_barbell,barbell_deadlift_hip_dominant_barbell,REX-000007,REX-000004,DIFFICULTY,POSTERIOR_CHAIN_STRENGTH,-1,"[""HIP""]","[""KNEE"",""LOWER_BACK""]","[""HIP""]","[""KNEE"",""LOWER_BACK""]",BARBELL,GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,,,,,"{""legacy_relationship_type"": ""CONSTRAINT"", ""selection_basis"": ""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"", ""source_path"": ""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv""}",NEX-000009:NEX-000192:CONSTRAINT
barbell_straight_leg_deadlift_hip_dominant_barbell,bodyweight_crunch_core_brace_bodyweight,REX-000007,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,-1,"[""HIP""]","[""KNEE"",""LOWER_BACK""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""HIP"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""HAMSTRINGS""}",mapping:HIP:NRS_4_6:REX-000007:REX-000009:DISCOMFORT
barbell_straight_leg_deadlift_hip_dominant_barbell,bodyweight_crunch_core_brace_bodyweight,REX-000007,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,-1,"[""HIP""]","[""KNEE"",""LOWER_BACK""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""KNEE"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""HAMSTRINGS""}",mapping:KNEE:NRS_4_6:REX-000007:REX-000009:DISCOMFORT
barbell_straight_leg_deadlift_hip_dominant_barbell,bodyweight_standing_calf_raise_isolation_bodyweight,REX-000007,REX-000016,DISCOMFORT,ACTIVE_RECOVERY,-1,"[""HIP""]","[""KNEE"",""LOWER_BACK""]","[""ANKLE_FOOT""]","[""KNEE""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CALVES"", ""body_area_code"": ""LOWER_BACK"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""HAMSTRINGS""}",mapping:LOWER_BACK:NRS_4_6:REX-000007:REX-000016:DISCOMFORT
barbell_straight_leg_deadlift_hip_dominant_barbell,seated_leg_curl_knee_flexion_machine,REX-000007,REX-000083,DISCOMFORT,SAME_GOAL,-1,"[""HIP""]","[""KNEE"",""LOWER_BACK""]","[""KNEE""]","[""HIP""]",MACHINE,GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""HAMSTRINGS"", ""body_area_code"": ""HIP"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""HAMSTRINGS""}",mapping:HIP:NRS_1_3:REX-000007:REX-000083:DISCOMFORT
barbell_straight_leg_deadlift_hip_dominant_barbell,seated_leg_curl_knee_flexion_machine,REX-000007,REX-000083,DISCOMFORT,SAME_GOAL,-1,"[""HIP""]","[""KNEE"",""LOWER_BACK""]","[""KNEE""]","[""HIP""]",MACHINE,GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""HAMSTRINGS"", ""body_area_code"": ""KNEE"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""HAMSTRINGS""}",mapping:KNEE:NRS_1_3:REX-000007:REX-000083:DISCOMFORT
barbell_straight_leg_deadlift_hip_dominant_barbell,seated_leg_curl_knee_flexion_machine,REX-000007,REX-000083,DISCOMFORT,SAME_GOAL,-1,"[""HIP""]","[""KNEE"",""LOWER_BACK""]","[""KNEE""]","[""HIP""]",MACHINE,GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""HAMSTRINGS"", ""body_area_code"": ""LOWER_BACK"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""HAMSTRINGS""}",mapping:LOWER_BACK:NRS_1_3:REX-000007:REX-000083:DISCOMFORT
barbell_straight_leg_deadlift_hip_dominant_barbell,bodyweight_back_extension_hip_dominant_bodyweight,REX-000007,REX-000008,LOCATION,POSTERIOR_CHAIN_STRENGTH,0,"[""HIP""]","[""KNEE"",""LOWER_BACK""]","[""LOWER_BACK""]","[""HIP"",""UPPER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,,,,,"{""legacy_relationship_type"": ""CONSTRAINT"", ""selection_basis"": ""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"", ""source_path"": ""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv""}",NEX-000009:NEX-000064:CONSTRAINT
barbell_straight_leg_deadlift_hip_dominant_barbell,bodyweight_glute_bridge_hip_dominant_bodyweight,REX-000007,REX-000011,LOCATION,POSTERIOR_CHAIN_STRENGTH,-1,"[""HIP""]","[""KNEE"",""LOWER_BACK""]","[""HIP""]","[""KNEE"",""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,,,,,"{""legacy_relationship_type"": ""INTENSITY"", ""selection_basis"": ""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"", ""source_path"": ""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv""}",NEX-000009:NEX-000162:INTENSITY
bodyweight_back_extension_hip_dominant_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000008,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,-1,"[""LOWER_BACK""]","[""HIP"",""UPPER_BACK""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""HIP"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""BACK""}",mapping:HIP:NRS_4_6:REX-000008:REX-000009:DISCOMFORT
bodyweight_back_extension_hip_dominant_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000008,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,-1,"[""LOWER_BACK""]","[""HIP"",""UPPER_BACK""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""UPPER_BACK"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""BACK""}",mapping:UPPER_BACK:NRS_4_6:REX-000008:REX-000009:DISCOMFORT
bodyweight_back_extension_hip_dominant_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,REX-000008,REX-000016,DISCOMFORT,ACTIVE_RECOVERY,-1,"[""LOWER_BACK""]","[""HIP"",""UPPER_BACK""]","[""ANKLE_FOOT""]","[""KNEE""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CALVES"", ""body_area_code"": ""LOWER_BACK"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""BACK""}",mapping:LOWER_BACK:NRS_4_6:REX-000008:REX-000016:DISCOMFORT
bodyweight_back_extension_hip_dominant_bodyweight,one_arm_wall_lats_isolation_bodyweight,REX-000008,REX-000046,DISCOMFORT,SAME_GOAL,-1,"[""LOWER_BACK""]","[""HIP"",""UPPER_BACK""]","[""UPPER_BACK""]","[""SHOULDER"",""ELBOW""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""BACK"", ""body_area_code"": ""HIP"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""BACK""}",mapping:HIP:NRS_1_3:REX-000008:REX-000046:DISCOMFORT
bodyweight_back_extension_hip_dominant_bodyweight,one_arm_wall_lats_isolation_bodyweight,REX-000008,REX-000046,DISCOMFORT,SAME_GOAL,-1,"[""LOWER_BACK""]","[""HIP"",""UPPER_BACK""]","[""UPPER_BACK""]","[""SHOULDER"",""ELBOW""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""BACK"", ""body_area_code"": ""LOWER_BACK"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""BACK""}",mapping:LOWER_BACK:NRS_1_3:REX-000008:REX-000046:DISCOMFORT
bodyweight_back_extension_hip_dominant_bodyweight,one_arm_wall_lats_isolation_bodyweight,REX-000008,REX-000046,DISCOMFORT,SAME_GOAL,-1,"[""LOWER_BACK""]","[""HIP"",""UPPER_BACK""]","[""UPPER_BACK""]","[""SHOULDER"",""ELBOW""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""BACK"", ""body_area_code"": ""UPPER_BACK"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""BACK""}",mapping:UPPER_BACK:NRS_1_3:REX-000008:REX-000046:DISCOMFORT
bodyweight_back_extension_hip_dominant_bodyweight,barbell_deadlift_hip_dominant_barbell,REX-000008,REX-000004,LOCATION,POSTERIOR_CHAIN_STRENGTH,-1,"[""LOWER_BACK""]","[""HIP"",""UPPER_BACK""]","[""HIP""]","[""KNEE"",""LOWER_BACK""]",BARBELL,GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,,,,,"{""legacy_relationship_type"": ""CONSTRAINT"", ""selection_basis"": ""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"", ""source_path"": ""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv""}",NEX-000064:NEX-000192:CONSTRAINT
bodyweight_back_extension_hip_dominant_bodyweight,barbell_straight_leg_deadlift_hip_dominant_barbell,REX-000008,REX-000007,LOCATION,POSTERIOR_CHAIN_STRENGTH,0,"[""LOWER_BACK""]","[""HIP"",""UPPER_BACK""]","[""HIP""]","[""KNEE"",""LOWER_BACK""]",BARBELL,GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,,,,,"{""legacy_relationship_type"": ""CONSTRAINT"", ""selection_basis"": ""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"", ""source_path"": ""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv""}",NEX-000064:NEX-000193:CONSTRAINT
bodyweight_crunch_core_brace_bodyweight,bodyweight_reverse_crunch_core_brace_bodyweight,REX-000009,REX-000013,DIFFICULTY,CORE_STABILITY,-1,"[""ABDOMEN""]","[""LOWER_BACK""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,,,,,"{""legacy_relationship_type"": ""CONSTRAINT"", ""selection_basis"": ""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"", ""source_path"": ""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv""}",NEX-000031:NEX-000094:CONSTRAINT
bodyweight_crunch_core_brace_bodyweight,bodyweight_reverse_crunch_core_brace_bodyweight,REX-000009,REX-000013,DISCOMFORT,SAME_GOAL,0,"[""ABDOMEN""]","[""LOWER_BACK""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""ABDOMEN"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CORE""}",mapping:ABDOMEN:NRS_1_3:REX-000009:REX-000013:DISCOMFORT
bodyweight_crunch_core_brace_bodyweight,bodyweight_reverse_crunch_core_brace_bodyweight,REX-000009,REX-000013,DISCOMFORT,SAME_GOAL,0,"[""ABDOMEN""]","[""LOWER_BACK""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,1,3,LOAD_REDUCED,SAME_GOAL_LOWER_LOAD_ROM_EASIER_VARIANT,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""LOWER_BACK"", ""score_band_code"": ""NRS_1_3"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CORE""}",mapping:LOWER_BACK:NRS_1_3:REX-000009:REX-000013:DISCOMFORT
bodyweight_crunch_core_brace_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,REX-000009,REX-000016,DISCOMFORT,ACTIVE_RECOVERY,0,"[""ABDOMEN""]","[""LOWER_BACK""]","[""ANKLE_FOOT""]","[""KNEE""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CALVES"", ""body_area_code"": ""ABDOMEN"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CORE""}",mapping:ABDOMEN:NRS_4_6:REX-000009:REX-000016:DISCOMFORT
bodyweight_crunch_core_brace_bodyweight,bodyweight_standing_calf_raise_isolation_bodyweight,REX-000009,REX-000016,DISCOMFORT,ACTIVE_RECOVERY,0,"[""ABDOMEN""]","[""LOWER_BACK""]","[""ANKLE_FOOT""]","[""KNEE""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CALVES"", ""body_area_code"": ""LOWER_BACK"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""CORE""}",mapping:LOWER_BACK:NRS_4_6:REX-000009:REX-000016:DISCOMFORT
bodyweight_forward_lunge_knee_dominant_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000010,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,-1,"[""HIP"",""KNEE""]","[""ANKLE_FOOT""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""ANKLE_FOOT"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""GLUTES""}",mapping:ANKLE_FOOT:NRS_4_6:REX-000010:REX-000009:DISCOMFORT
bodyweight_forward_lunge_knee_dominant_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000010,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,-1,"[""HIP"",""KNEE""]","[""ANKLE_FOOT""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""HIP"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""GLUTES""}",mapping:HIP:NRS_4_6:REX-000010:REX-000009:DISCOMFORT
bodyweight_forward_lunge_knee_dominant_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000010,REX-000009,DISCOMFORT,ACTIVE_RECOVERY,-1,"[""HIP"",""KNEE""]","[""ANKLE_FOOT""]","[""ABDOMEN""]","[""LOWER_BACK""]",BODYWEIGHT,HOME|GYM,alternative-rule-v2.0.0,alternative-set-v2.0.0,DOMAIN_APPROVED,false,A_TO_B,4,6,SKIP_AFFECTED_AREA,AVOID_PAIN_AREA_ACTIVE_RECOVERY,"{""alternative_target_muscle_code"": ""CORE"", ""body_area_code"": ""KNEE"", ""score_band_code"": ""NRS_4_6"", ""selection_basis"": ""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"", ""source_path"": ""normalized/v2_discomfort_alternative_mapping.csv"", ""source_target_muscle_code"": ""GLUTES""}",mapping:KNEE:NRS_4_6:REX-000010:REX-000009:DISCOMFORT
