representative_exercise_id,exercise_id,stable_code,catalog_version_code,source_origin_code,source_track,source_identity,source_identity_validation,record_source_identity,media_source_origin_code,media_source_match_method,s3_key,media_status,media_state_code,media_state_reason_code,s3_technical_status,verified_at,rights_review_status,rights_reviewer,rights_reviewed_at,rights_evidence_reference,production_eligibility,backend_visibility,source_image_s3_key,source_gif_s3_key,source_gif_content_type,source_gif_content_length,source_gif_etag,source_gif_checksum_algorithm,source_gif_checksum,source_image_content_type,source_image_content_length,source_image_etag,source_image_checksum_algorithm,source_image_checksum,gif_content_type,gif_content_length,gif_etag,gif_checksum_algorithm,gif_checksum,thumbnail_content_type,thumbnail_content_length,thumbnail_etag,thumbnail_checksum_algorithm,thumbnail_checksum
REX-000089,REX-000089,side_wrist_pull_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0721,VALID_NUMERIC,0721,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/side_wrist_pull_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0721-UtmIqcI.jpg,videos/0721-UtmIqcI.gif,image/gif,69235,"""f0edc6923ff34cfd200baed06285b6a7""",,,image/jpeg,5254,"""434de08ff8d452ee834ec4020c1da058""",,,image/gif,69235,"""f0edc6923ff34cfd200baed06285b6a7""",,,image/jpeg,5254,"""434de08ff8d452ee834ec4020c1da058""",,
REX-000091,REX-000091,spine_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1363,VALID_NUMERIC,1363,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/spine_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1363-JbC2iaV.jpg,videos/1363-JbC2iaV.gif,image/gif,119336,"""4c53309975f7ed9f7cd56980cc544eec""",,,image/jpeg,7979,"""ad7cb79f37d8b68c53709d7d44646ef1""",,,image/gif,119336,"""4c53309975f7ed9f7cd56980cc544eec""",,,image/jpeg,7979,"""ad7cb79f37d8b68c53709d7d44646ef1""",,
REX-000094,REX-000094,standing_hamstring_calf_strap_stretch_mobility_stretch_stretch_strap,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1599,VALID_NUMERIC,1599,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/standing_hamstring_calf_strap_stretch_mobility_stretch_stretch_strap/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1599-xTjr103.jpg,videos/1599-xTjr103.gif,image/gif,90502,"""8b268187bb512dc2e726af1ebb4e1554""",,,image/jpeg,6190,"""e13fa9cea4e23e89a0cd7b5354387bab""",,,image/gif,90502,"""8b268187bb512dc2e726af1ebb4e1554""",,,image/jpeg,6190,"""e13fa9cea4e23e89a0cd7b5354387bab""",,
REX-000095,REX-000095,standing_lateral_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0794,VALID_NUMERIC,0794,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/standing_lateral_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0794-1jXLYEw.jpg,videos/0794-1jXLYEw.gif,image/gif,77783,"""ab3de7963fab14033a302e68192a5be9""",,,image/jpeg,5427,"""721fd493aaef2a2541c6b6fc64afc1ae""",,,image/gif,77783,"""ab3de7963fab14033a302e68192a5be9""",,,image/jpeg,5427,"""721fd493aaef2a2541c6b6fc64afc1ae""",,
REX-000096,REX-000096,triceps_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0817,VALID_NUMERIC,0817,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/triceps_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0817-uOV3Itw.jpg,videos/0817-uOV3Itw.gif,image/gif,73004,"""b9baab9b01e91786c9d10877673d2469""",,,image/jpeg,5358,"""4956534f56d0bd94802e2370e422c9cc""",,,image/gif,73004,"""b9baab9b01e91786c9d10877673d2469""",,,image/jpeg,5358,"""4956534f56d0bd94802e2370e422c9cc""",,
REX-000097,REX-000097,upper_back_isolation_isolation_resistance_band,exercise-catalog-v2.0.2-final,KSPO,kspo,ab41f78cd9e548e1217b4460122ca0a1e9824cd570da589f1b37ffe86d6db937,VALID_NON_NUMERIC,ab41f78cd9e548e1217b4460122ca0a1e9824cd570da589f1b37ffe86d6db937,KSPO,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,,,,,,,,,,,,,,,,,,,,,,
REX-000098,REX-000098,upper_back_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1365,VALID_NUMERIC,1365,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/upper_back_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1365-GSDioYu.jpg,videos/1365-GSDioYu.gif,image/gif,70887,"""7e331a9e1fc0c724562dc6c8774569ff""",,,image/jpeg,5035,"""cf670f328726d171462e047640803c1f""",,,image/gif,70887,"""7e331a9e1fc0c724562dc6c8774569ff""",,,image/jpeg,5035,"""cf670f328726d171462e047640803c1f""",,
REX-000099,REX-000099,wall_calf_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1377,VALID_NUMERIC,1377,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/wall_calf_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1377-m0tCHqc.jpg,videos/1377-m0tCHqc.gif,image/gif,82277,"""f0618ad146590a1588d66df7ec585f31""",,,image/jpeg,5240,"""74870203bcfc60bab06accf40520f7f5""",,,image/gif,82277,"""f0618ad146590a1588d66df7ec585f31""",,,image/jpeg,5240,"""74870203bcfc60bab06accf40520f7f5""",,
REX-000100,REX-000100,world_greatest_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1604,VALID_NUMERIC,1604,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/world_greatest_stretch_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1604-DFGXwZr.jpg,videos/1604-DFGXwZr.gif,image/gif,129548,"""4fa80e90e4a6195066d2e77e8a5bf2da""",,,image/jpeg,6454,"""87009f5b74b3389b1c3a8afa8fa6e12a""",,,image/gif,129548,"""4fa80e90e4a6195066d2e77e8a5bf2da""",,,image/jpeg,6454,"""87009f5b74b3389b1c3a8afa8fa6e12a""",,
REX-000101,REX-000101,wrist_circles_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1428,VALID_NUMERIC,1428,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/wrist_circles_mobility_stretch_bodyweight/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/1428-2zNKRUB.jpg,videos/1428-2zNKRUB.gif,image/gif,70789,"""cfedac2f13b5424c18c452636a2dcf3d""",,,image/jpeg,5480,"""e65cd1623476f4ca21ec7187ecbdf693""",,,image/gif,70789,"""cfedac2f13b5424c18c452636a2dcf3d""",,,image/jpeg,5480,"""e65cd1623476f4ca21ec7187ecbdf693""",,
REX-000102,REX-000102,wrist_curl_isolation_barbell,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0126,VALID_NUMERIC,0126,GYMVISUAL,SELF_CATALOG_SOURCE,catalog-media/gymvisual/wrist_curl_isolation_barbell/demo.gif,AVAILABLE,AVAILABLE,EXISTING_RECORD_SPECIFIC_MEDIA_MAPPING,VERIFIED,2026-08-26T07:25:17.056133+00:00,APPROVED,Aliaksandr (Gym visual 관리자),2026-08-18T00:00:00+09:00,관리자 보관; 이메일 제목: [Gym visual] An answer to your message is available #ct6449 #tc3mq7TI7675Sa; 허가자: Gym visual 관리자 Aliaksandr; 허가 범위: Gymvisual GIF/thumbnail; 허가일: 2026-08-18,true,VISIBLE,images/0126-82LxxkW.jpg,videos/0126-82LxxkW.gif,image/gif,92202,"""5306a85795db49437da92317c63496c4""",,,image/jpeg,7289,"""e938d374bed09901708f54fc8d037c7e""",,,image/gif,92202,"""5306a85795db49437da92317c63496c4""",,,image/jpeg,7289,"""e938d374bed09901708f54fc8d037c7e""",,
REX-000109,REX-000109,dumbbell_lateral_to_front_raise_isolation_dumbbell,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0335,VALID_NUMERIC,0335,GYMVISUAL,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/0335-xMjBKwn.jpg,videos/0335-xMjBKwn.gif,,,,,,,,,,,,,,,,,,,,
REX-000119,REX-000119,smith_reverse_calf_raises_isolation_machine,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0763,VALID_NUMERIC,0763,GYMVISUAL,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/0763-ywaNfuh.jpg,videos/0763-ywaNfuh.gif,,,,,,,,,,,,,,,,,,,,
REX-000124,REX-000124,band_two_legs_calf_raise_band_under_both_legs_v_2_isolation_resistance_band,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1369,VALID_NUMERIC,1369,GYMVISUAL,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/1369-jl6uxZV.jpg,videos/1369-jl6uxZV.gif,,,,,,,,,,,,,,,,,,,,
REX-000125,REX-000125,one_leg_donkey_calf_raise_isolation_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1386,VALID_NUMERIC,1386,GYMVISUAL,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/1386-A2upspL.jpg,videos/1386-A2upspL.gif,,,,,,,,,,,,,,,,,,,,
VEX-000004,VEX-000004,dumbbell_front_raise_v_2_isolation_dumbbell,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0309,VALID_NUMERIC,0309,GYMVISUAL,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/0309-Rr7S3yg.jpg,videos/0309-Rr7S3yg.gif,,,,,,,,,,,,,,,,,,,,
VEX-000005,VEX-000005,dumbbell_front_raise_isolation_dumbbell,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0310,VALID_NUMERIC,0310,GYMVISUAL,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/0310-3eGE2JC.jpg,videos/0310-3eGE2JC.gif,,,,,,,,,,,,,,,,,,,,
VEX-000006,VEX-000006,dumbbell_seated_alternate_front_raise_isolation_dumbbell,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0387,VALID_NUMERIC,0387,GYMVISUAL,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/0387-gH5fRsC.jpg,videos/0387-gH5fRsC.gif,,,,,,,,,,,,,,,,,,,,
VEX-000007,VEX-000007,band_front_raise_isolation_resistance_band,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0978,VALID_NUMERIC,0978,GYMVISUAL,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/0978-TFA88iB.jpg,videos/0978-TFA88iB.gif,,,,,,,,,,,,,,,,,,,,
VEX-000026,VEX-000026,dumbbell_single_leg_calf_raise_isolation_dumbbell,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0409,VALID_NUMERIC,0409,GYMVISUAL,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/0409-1kB3Wmk.jpg,videos/0409-1kB3Wmk.gif,,,,,,,,,,,,,,,,,,,,
VEX-000027,VEX-000027,band_single_leg_calf_raise_isolation_resistance_band,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0999,VALID_NUMERIC,0999,GYMVISUAL,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/0999-9JprnPh.jpg,videos/0999-9JprnPh.gif,,,,,,,,,,,,,,,,,,,,
VEX-000028,VEX-000028,one_leg_floor_calf_raise_isolation_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1387,VALID_NUMERIC,1387,GYMVISUAL,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/1387-0jp9Rlz.jpg,videos/1387-0jp9Rlz.gif,,,,,,,,,,,,,,,,,,,,
VEX-000037,VEX-000037,cable_shrug_isolation_cable_machine,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0220,VALID_NUMERIC,0220,GYMVISUAL,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/0220-Eg98Ft9.jpg,videos/0220-Eg98Ft9.gif,,,,,,,,,,,,,,,,,,,,
VEX-000038,VEX-000038,dumbbell_decline_shrug_v_2_isolation_dumbbell,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0304,VALID_NUMERIC,0304,GYMVISUAL,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/0304-bRlbdjK.jpg,videos/0304-bRlbdjK.gif,,,,,,,,,,,,,,,,,,,,
VEX-000039,VEX-000039,dumbbell_decline_shrug_isolation_dumbbell,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0305,VALID_NUMERIC,0305,GYMVISUAL,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/0305-cwsAI4G.jpg,videos/0305-cwsAI4G.gif,,,,,,,,,,,,,,,,,,,,
VEX-000040,VEX-000040,dumbbell_incline_shrug_isolation_dumbbell,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0329,VALID_NUMERIC,0329,GYMVISUAL,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/0329-JymLInS.jpg,videos/0329-JymLInS.gif,,,,,,,,,,,,,,,,,,,,
VEX-000041,VEX-000041,band_shrug_isolation_resistance_band,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1018,VALID_NUMERIC,1018,GYMVISUAL,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/1018-trmte8s.jpg,videos/1018-trmte8s.gif,,,,,,,,,,,,,,,,,,,,
VEX-000045,VEX-000045,side_push_neck_stretch_mobility_stretch_bodyweight,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0716,VALID_NUMERIC,0716,GYMVISUAL,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/0716-oQRJYkC.jpg,videos/0716-oQRJYkC.gif,,,,,,,,,,,,,,,,,,,,
VEX-000054,VEX-000054,lever_seated_calf_raise_isolation_machine,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,0594,VALID_NUMERIC,0594,GYMVISUAL,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/0594-bOOdeyc.jpg,videos/0594-bOOdeyc.gif,,,,,,,,,,,,,,,,,,,,
VEX-000055,VEX-000055,dumbbell_seated_calf_raise_isolation_dumbbell,exercise-catalog-v2.0.2-final,GYMVISUAL,gymvisual,1379,VALID_NUMERIC,1379,GYMVISUAL,SELF_CATALOG_SOURCE,,UNAVAILABLE,UNAVAILABLE,NO_RECORD_SPECIFIC_MEDIA_MAPPING_REVIEWED,NOT_REQUESTED,,APPROVED,USER_DIRECT_REVIEW_2026_08_29,2026-08-29T00:00:00+09:00,EXTERNAL_EXPERT_SOURCE_APPROVAL; OWNER_VISUAL_REVIEW; NO_RECORD_SPECIFIC_MEDIA_MAPPING,true,HIDDEN,images/1379-r29jP7S.jpg,videos/1379-r29jP7S.gif,,,,,,,,,,,,,,,,,,,,
