review_record_id,legacy_record_number,legacy_relation_identity,legacy_reason_code,legacy_goal_preservation_code,legacy_relation_type,source_exercise_stable_code_legacy,source_exercise_stable_code,source_exercise_id,source_record_type,source_exercise_name_ko,source_primary_movement_pattern_code,source_primary_body_area_codes,source_secondary_body_area_codes,source_equipment_codes,source_location_codes,source_difficulty_code,target_exercise_stable_code_legacy,target_exercise_stable_code,target_exercise_id,target_record_type,target_exercise_name_ko,target_primary_movement_pattern_code,target_primary_body_area_codes,target_secondary_body_area_codes,target_equipment_codes,target_location_codes,target_difficulty_code,candidate_origin_code,pain_discomfort_area_code,condition_code,pain_score_min,pain_score_max,severity_code,service_action_code,source_load_to_avoid_code,source_load_to_avoid_detail,source_load_pain_area_overlap,target_load_reduction_basis_code,target_pain_area_overlap,target_difficulty_not_higher,source_target_same_family,source_target_same_movement_pattern,variant_relation_overlap,variant_type_code,direction_code,directionality_check_code,decision,decision_code,reclassification_code,review_reason_code,review_reason_ko,area_specific_safety_review_code,area_specific_safety_guard_codes,evidence_source,evidence_reviewer,evidence_reviewed_at,legacy_review_method_code,legacy_review_status_code,legacy_source_catalog_version_code,legacy_source_manifest_hash,legacy_source_relation_key,legacy_source_metadata,decision_source_code,decision_reviewer_code,review_status_code,production_eligible
ALT-LEGACY-eae8b46ce9fe164c,74,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:ANKLE_FOOT:NRS_1_3:REX-000070:REX-000056:DISCOMFORT,DISCOMFORT,SAME_GOAL,,cardio_gait_machine,cardio_gait_machine,REX-000070,REPRESENTATIVE,경사 트레드밀 걷기,GAIT,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""MACHINE""]","[""GYM""]",BEGINNER,cardio_gait_bodyweight,cardio_gait_bodyweight,REX-000056,REPRESENTATIVE,앞뒤 스텝,GAIT,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,ANKLE_FOOT,NRS_1_3,1,3,MILD,LOAD_REDUCED,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""ANKLE_FOOT"",""source_body_area_codes"":[""ANKLE_FOOT"",""HIP"",""KNEE""],""source_equipment_codes"":[""MACHINE""],""source_primary_movement_pattern_code"":""GAIT""}",true,UNCONFIRMED,true,true,true,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_SIMPLE_VARIANT_DUPLICATE,RECLASSIFY_VARIANT_OR_EXERCISE_IDENTITY,SIMPLE_VARIANT_RELATION_DUPLICATE,통증 조건에 따른 부담 감소 근거보다 동일 family·Variant 관계가 우선 확인되어 재분류한다.,,[],normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:ANKLE_FOOT:NRS_1_3:REX-000070:REX-000056:DISCOMFORT,"{""alternative_target_muscle_code"":""CARDIO"",""body_area_code"":""ANKLE_FOOT"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_1_3"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:ANKLE_FOOT:NRS_1_3:REX-000070:REX-000056:DISCOMFORT"",""source_target_muscle_code"":""CARDIO""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-7998c77329f0c016,75,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|NEX-000170:NEX-000171:CONSTRAINT,LOCATION,CARDIO_ENDURANCE,CONSTRAINT,cardio_gait_machine,cardio_gait_machine,REX-000070,REPRESENTATIVE,경사 트레드밀 걷기,GAIT,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""MACHINE""]","[""GYM""]",BEGINNER,cardio_gait_bodyweight,cardio_gait_bodyweight,REX-000056,REPRESENTATIVE,앞뒤 스텝,GAIT,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,,,,,,,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":"""",""source_body_area_codes"":[""ANKLE_FOOT"",""HIP"",""KNEE""],""source_equipment_codes"":[""MACHINE""],""source_primary_movement_pattern_code"":""GAIT""}",false,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,true,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_FROM_ALTERNATIVE_SET,RECLASSIFY_CONTEXT_DEFAULT,NO_DISCOMFORT_CONDITION,통증·불편 조건이 없는 관계이므로 Alternative에서 제거하고 다른 관계 체계로 보낸다.,,[],generated/exercise-alternatives-v0.3.0/alternative_relationships.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,NEX-000170:NEX-000171:CONSTRAINT,"{""legacy_relationship_type"":""CONSTRAINT"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""selection_basis"":""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"",""source_path"":""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv"",""source_relation_key"":""NEX-000170:NEX-000171:CONSTRAINT""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-c00d0d078d84da8d,77,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:ANKLE_FOOT:NRS_1_3:REX-000071:REX-000056:DISCOMFORT,DISCOMFORT,SAME_GOAL,,cardio_gait_machine_rex_000071,cardio_gait_machine_rex_000071,REX-000071,REPRESENTATIVE,스텝밀,GAIT,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""MACHINE""]","[""GYM""]",INTERMEDIATE,cardio_gait_bodyweight,cardio_gait_bodyweight,REX-000056,REPRESENTATIVE,앞뒤 스텝,GAIT,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,ANKLE_FOOT,NRS_1_3,1,3,MILD,LOAD_REDUCED,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""ANKLE_FOOT"",""source_body_area_codes"":[""ANKLE_FOOT"",""HIP"",""KNEE""],""source_equipment_codes"":[""MACHINE""],""source_primary_movement_pattern_code"":""GAIT""}",true,UNCONFIRMED,true,true,true,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_SIMPLE_VARIANT_DUPLICATE,RECLASSIFY_VARIANT_OR_EXERCISE_IDENTITY,SIMPLE_VARIANT_RELATION_DUPLICATE,통증 조건에 따른 부담 감소 근거보다 동일 family·Variant 관계가 우선 확인되어 재분류한다.,,[],normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:ANKLE_FOOT:NRS_1_3:REX-000071:REX-000056:DISCOMFORT,"{""alternative_target_muscle_code"":""CARDIO"",""body_area_code"":""ANKLE_FOOT"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_1_3"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:ANKLE_FOOT:NRS_1_3:REX-000071:REX-000056:DISCOMFORT"",""source_target_muscle_code"":""CARDIO""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-0baee668ff525de3,78,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|NEX-000151:NEX-000171:CONSTRAINT,LOCATION,CARDIO_ENDURANCE,CONSTRAINT,cardio_gait_machine_rex_000071,cardio_gait_machine_rex_000071,REX-000071,REPRESENTATIVE,스텝밀,GAIT,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""MACHINE""]","[""GYM""]",INTERMEDIATE,cardio_gait_bodyweight,cardio_gait_bodyweight,REX-000056,REPRESENTATIVE,앞뒤 스텝,GAIT,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,,,,,,,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":"""",""source_body_area_codes"":[""ANKLE_FOOT"",""HIP"",""KNEE""],""source_equipment_codes"":[""MACHINE""],""source_primary_movement_pattern_code"":""GAIT""}",false,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,true,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_FROM_ALTERNATIVE_SET,RECLASSIFY_CONTEXT_DEFAULT,NO_DISCOMFORT_CONDITION,통증·불편 조건이 없는 관계이므로 Alternative에서 제거하고 다른 관계 체계로 보낸다.,,[],generated/exercise-alternatives-v0.3.0/alternative_relationships.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,NEX-000151:NEX-000171:CONSTRAINT,"{""legacy_relationship_type"":""CONSTRAINT"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""selection_basis"":""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"",""source_path"":""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv"",""source_relation_key"":""NEX-000151:NEX-000171:CONSTRAINT""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-cd9e0e27db3409ec,79,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|NEX-000151:NEX-000170:INTENSITY,DIFFICULTY,CARDIO_ENDURANCE,INTENSITY,cardio_gait_machine_rex_000071,cardio_gait_machine_rex_000071,REX-000071,REPRESENTATIVE,스텝밀,GAIT,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""MACHINE""]","[""GYM""]",INTERMEDIATE,cardio_gait_machine,cardio_gait_machine,REX-000070,REPRESENTATIVE,경사 트레드밀 걷기,GAIT,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""MACHINE""]","[""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,,,,,,,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":"""",""source_body_area_codes"":[""ANKLE_FOOT"",""HIP"",""KNEE""],""source_equipment_codes"":[""MACHINE""],""source_primary_movement_pattern_code"":""GAIT""}",false,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,true,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_FROM_ALTERNATIVE_SET,RECLASSIFY_DIFFICULTY_VARIANT,NO_DISCOMFORT_CONDITION,통증·불편 조건이 없는 관계이므로 Alternative에서 제거하고 다른 관계 체계로 보낸다.,,[],generated/exercise-alternatives-v0.3.0/alternative_relationships.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,NEX-000151:NEX-000170:INTENSITY,"{""legacy_relationship_type"":""INTENSITY"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""selection_basis"":""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"",""source_path"":""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv"",""source_relation_key"":""NEX-000151:NEX-000170:INTENSITY""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-69508af17d138b2f,80,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|NEX-000151:NEX-000172:CONSTRAINT,LOCATION,CARDIO_ENDURANCE,CONSTRAINT,cardio_gait_machine_rex_000071,cardio_gait_machine_rex_000071,REX-000071,REPRESENTATIVE,스텝밀,GAIT,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""MACHINE""]","[""GYM""]",INTERMEDIATE,cardio_gait_step_box,cardio_gait_step_box,REX-000068,REPRESENTATIVE,스텝박스 오르내리기,GAIT,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""STEP_BOX""]","[""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,,,,,,,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":"""",""source_body_area_codes"":[""ANKLE_FOOT"",""HIP"",""KNEE""],""source_equipment_codes"":[""MACHINE""],""source_primary_movement_pattern_code"":""GAIT""}",false,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,true,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_FROM_ALTERNATIVE_SET,RECLASSIFY_CONTEXT_DEFAULT,NO_DISCOMFORT_CONDITION,통증·불편 조건이 없는 관계이므로 Alternative에서 제거하고 다른 관계 체계로 보낸다.,,[],generated/exercise-alternatives-v0.3.0/alternative_relationships.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,NEX-000151:NEX-000172:CONSTRAINT,"{""legacy_relationship_type"":""CONSTRAINT"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""selection_basis"":""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"",""source_path"":""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv"",""source_relation_key"":""NEX-000151:NEX-000172:CONSTRAINT""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-1863cf98c8d29bf3,82,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:ANKLE_FOOT:NRS_1_3:REX-000068:REX-000056:DISCOMFORT,DISCOMFORT,SAME_GOAL,,cardio_gait_step_box,cardio_gait_step_box,REX-000068,REPRESENTATIVE,스텝박스 오르내리기,GAIT,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""STEP_BOX""]","[""GYM""]",BEGINNER,cardio_gait_bodyweight,cardio_gait_bodyweight,REX-000056,REPRESENTATIVE,앞뒤 스텝,GAIT,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,ANKLE_FOOT,NRS_1_3,1,3,MILD,LOAD_REDUCED,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""ANKLE_FOOT"",""source_body_area_codes"":[""ANKLE_FOOT"",""HIP"",""KNEE""],""source_equipment_codes"":[""STEP_BOX""],""source_primary_movement_pattern_code"":""GAIT""}",true,UNCONFIRMED,true,true,true,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_SIMPLE_VARIANT_DUPLICATE,RECLASSIFY_VARIANT_OR_EXERCISE_IDENTITY,SIMPLE_VARIANT_RELATION_DUPLICATE,통증 조건에 따른 부담 감소 근거보다 동일 family·Variant 관계가 우선 확인되어 재분류한다.,,[],normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:ANKLE_FOOT:NRS_1_3:REX-000068:REX-000056:DISCOMFORT,"{""alternative_target_muscle_code"":""CARDIO"",""body_area_code"":""ANKLE_FOOT"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_1_3"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:ANKLE_FOOT:NRS_1_3:REX-000068:REX-000056:DISCOMFORT"",""source_target_muscle_code"":""CARDIO""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-9bf59aa5d192dcba,83,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|NEX-000172:NEX-000171:CONSTRAINT,EQUIPMENT,CARDIO_ENDURANCE,CONSTRAINT,cardio_gait_step_box,cardio_gait_step_box,REX-000068,REPRESENTATIVE,스텝박스 오르내리기,GAIT,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""STEP_BOX""]","[""GYM""]",BEGINNER,cardio_gait_bodyweight,cardio_gait_bodyweight,REX-000056,REPRESENTATIVE,앞뒤 스텝,GAIT,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,,,,,,,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":"""",""source_body_area_codes"":[""ANKLE_FOOT"",""HIP"",""KNEE""],""source_equipment_codes"":[""STEP_BOX""],""source_primary_movement_pattern_code"":""GAIT""}",false,TARGET_EXCLUDES_DISCOMFORT_AREA,false,true,true,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_FROM_ALTERNATIVE_SET,RECLASSIFY_VARIANT,NO_DISCOMFORT_CONDITION,통증·불편 조건이 없는 관계이므로 Alternative에서 제거하고 다른 관계 체계로 보낸다.,,[],generated/exercise-alternatives-v0.3.0/alternative_relationships.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,NEX-000172:NEX-000171:CONSTRAINT,"{""legacy_relationship_type"":""CONSTRAINT"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""selection_basis"":""REX_ENDPOINT_AND_V2_CATALOG_RECHECK"",""source_path"":""generated/exercise-alternatives-v0.3.0/alternative_relationships.csv"",""source_relation_key"":""NEX-000172:NEX-000171:CONSTRAINT""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-9d8601579fcc2f22,85,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:ANKLE_FOOT:NRS_1_3:REX-000059:REX-000056:DISCOMFORT,DISCOMFORT,SAME_GOAL,,cardio_jump_plyometric_bodyweight,cardio_jump_plyometric_bodyweight,REX-000059,REPRESENTATIVE,점핑잭,JUMP_PLYOMETRIC,"[""ANKLE_FOOT"",""KNEE""]","[""HIP"",""SHOULDER""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,cardio_gait_bodyweight,cardio_gait_bodyweight,REX-000056,REPRESENTATIVE,앞뒤 스텝,GAIT,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,ANKLE_FOOT,NRS_1_3,1,3,MILD,LOAD_REDUCED,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""ANKLE_FOOT"",""source_body_area_codes"":[""ANKLE_FOOT"",""HIP"",""KNEE"",""SHOULDER""],""source_equipment_codes"":[""BODYWEIGHT""],""source_primary_movement_pattern_code"":""JUMP_PLYOMETRIC""}",true,UNCONFIRMED,true,true,false,false,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_UNSAFE_SAME_AREA_TARGET,REMOVE_TARGET_RETAINS_DISCOMFORT_AREA,TARGET_RETAINS_DISCOMFORT_AREA,NRS 점수가 1~3인 경미한 조건이어도 target이 보고된 불편 부위를 포함하므로 동일 부담·위험을 남길 수 있어 Alternative에서 삭제한다.,,[],normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:ANKLE_FOOT:NRS_1_3:REX-000059:REX-000056:DISCOMFORT,"{""alternative_target_muscle_code"":""CARDIO"",""body_area_code"":""ANKLE_FOOT"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_1_3"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:ANKLE_FOOT:NRS_1_3:REX-000059:REX-000056:DISCOMFORT"",""source_target_muscle_code"":""CARDIO""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-4c55cdc031fc59f1,87,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:ANKLE_FOOT:NRS_1_3:REX-000060:REX-000059:DISCOMFORT,DISCOMFORT,SAME_GOAL,,cardio_jump_plyometric_jump_rope,cardio_jump_plyometric_jump_rope,REX-000060,REPRESENTATIVE,줄넘기,JUMP_PLYOMETRIC,"[""ANKLE_FOOT"",""KNEE""]","[""HIP""]","[""JUMP_ROPE""]","[""HOME"",""GYM""]",INTERMEDIATE,cardio_jump_plyometric_bodyweight,cardio_jump_plyometric_bodyweight,REX-000059,REPRESENTATIVE,점핑잭,JUMP_PLYOMETRIC,"[""ANKLE_FOOT"",""KNEE""]","[""HIP"",""SHOULDER""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,ANKLE_FOOT,NRS_1_3,1,3,MILD,LOAD_REDUCED,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""ANKLE_FOOT"",""source_body_area_codes"":[""ANKLE_FOOT"",""HIP"",""KNEE""],""source_equipment_codes"":[""JUMP_ROPE""],""source_primary_movement_pattern_code"":""JUMP_PLYOMETRIC""}",true,UNCONFIRMED,true,true,true,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_SIMPLE_VARIANT_DUPLICATE,RECLASSIFY_VARIANT_OR_EXERCISE_IDENTITY,SIMPLE_VARIANT_RELATION_DUPLICATE,통증 조건에 따른 부담 감소 근거보다 동일 family·Variant 관계가 우선 확인되어 재분류한다.,,[],normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:ANKLE_FOOT:NRS_1_3:REX-000060:REX-000059:DISCOMFORT,"{""alternative_target_muscle_code"":""CARDIO"",""body_area_code"":""ANKLE_FOOT"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_1_3"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:ANKLE_FOOT:NRS_1_3:REX-000060:REX-000059:DISCOMFORT"",""source_target_muscle_code"":""CARDIO""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
ALT-LEGACY-65b4f461d370445f,95,exercise-catalog-v2.0.2-draft|d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f|mapping:ABDOMEN:NRS_1_3:REX-000023:REX-000009:DISCOMFORT,DISCOMFORT,SAME_GOAL,,crunch_variant_core_brace_bodyweight,crunch_variant_core_brace_bodyweight,REX-000023,REPRESENTATIVE,사이드 크런치,CORE_BRACE,"[""ABDOMEN""]","[""LOWER_BACK""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",INTERMEDIATE,bodyweight_crunch_core_brace_bodyweight,bodyweight_crunch_core_brace_bodyweight,REX-000009,REPRESENTATIVE,크런치,CORE_BRACE,"[""ABDOMEN""]","[""LOWER_BACK""]","[""BODYWEIGHT""]","[""HOME"",""GYM""]",BEGINNER,LEGACY_ALTERNATIVE,ABDOMEN,NRS_1_3,1,3,MILD,LOAD_REDUCED,PAIN_AREA_INVOLVEMENT_IN_SOURCE_MOVEMENT,"{""discomfort_area_code"":""ABDOMEN"",""source_body_area_codes"":[""ABDOMEN"",""LOWER_BACK""],""source_equipment_codes"":[""BODYWEIGHT""],""source_primary_movement_pattern_code"":""CORE_BRACE""}",true,UNCONFIRMED,true,true,false,true,false,,A_TO_B,NOT_APPLICABLE,REMOVE_RECLASSIFY,REMOVE_UNSAFE_SAME_AREA_TARGET,REMOVE_TARGET_RETAINS_DISCOMFORT_AREA,TARGET_RETAINS_DISCOMFORT_AREA,NRS 점수가 1~3인 경미한 조건이어도 target이 보고된 불편 부위를 포함하므로 동일 부담·위험을 남길 수 있어 Alternative에서 삭제한다.,,[],normalized/v2_discomfort_alternative_mapping.csv,DOMAIN_REVIEWER,2026-08-24T00:00:00+09:00,DOMAIN_REVIEWER,DOMAIN_APPROVED,exercise-catalog-v2.0.2-draft,d2ff054350b7904b3cb99affb6e656a4a30acba82f81d889a98951928aeb725f,mapping:ABDOMEN:NRS_1_3:REX-000023:REX-000009:DISCOMFORT,"{""alternative_target_muscle_code"":""CORE"",""body_area_code"":""ABDOMEN"",""materialization_version"":""v2-representative-decisions-2026-08-24"",""score_band_code"":""NRS_1_3"",""selection_basis"":""DOMAIN_APPROVED_SCORE_BAND_AND_TARGET_MUSCLE_POLICY"",""source_path"":""normalized/v2_discomfort_alternative_mapping.csv"",""source_relation_key"":""mapping:ABDOMEN:NRS_1_3:REX-000023:REX-000009:DISCOMFORT"",""source_target_muscle_code"":""CORE""}",DETERMINISTIC_POLICY_V2_0_2,DATA_REVIEW_PIPELINE,REVIEW_REQUIRED,false
